,urls
1018,https://www.cnn.com/2022/06/04/us/grand-canyon-death-hiker-canadian/index.html
1019,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-06-22/index.html
1020,https://www.cnn.com/2022/06/06/us/five-things-june-6-trnd/index.html
1021,https://www.cnn.com/2022/06/06/energy/record-gas-prices-causes/index.html
1022,https://www.cnn.com/2022/06/06/business/wendys-strawberry-frosty/index.html
1023,https://www.cnn.com/2022/06/06/middleeast/india-islam-comments-gulf-mime-intl/index.html
1024,https://www.cnn.com/2022/06/06/investing/premarket-stocks-trading/index.html
1025,https://www.cnn.com/2022/06/06/tennis/rafael-nadal-french-open-interview-spt-intl/index.html
1026,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-07-22/index.html
1027,https://www.cnn.com/2022/06/07/politics/raimondo-gas-prices-white-house-cnntv/index.html
1028,https://www.cnn.com/2022/06/07/opinions/marshall-plan-wwii-anniversary-peace-avlon/index.html
1029,https://www.cnn.com/2022/06/07/economy/janet-yellen-budget-hearing/index.html
1030,https://www.cnn.com/2022/06/07/economy/world-bank-recession/index.html
1031,https://www.cnn.com/2022/06/07/business-food/burger-king-pride-whopper/index.html
1032,https://www.cnn.com/2022/06/07/politics/solar-energy-biden-administration/index.html
1033,https://www.cnn.com/2022/06/07/investing/premarket-stocks-trading/index.html
1034,https://www.cnn.com/2022/06/09/europe/russia-ukraine-school-blackboard-letters-intl-cmd/index.html
1035,https://www.cnn.com/2022/06/08/europe/ukraine-hunt-for-collaborators-intl/index.html
1036,https://www.cnn.com/2022/06/08/investing/treasury-russian-stocks-ban/index.html
1037,https://www.cnn.com/2022/06/07/business-food/taco-bell-defy-drive-thru/index.html
1038,https://www.cnn.com/2022/06/08/investing/credit-suisse-q2-profit-warning/index.html
1039,https://www.cnn.com/style/article/paula-rego-dead-gbr-intl-scli/index.html
1040,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-09-22/index.html
1041,https://www.cnn.com/2022/06/09/europe/foreigners-death-penalty-dpr-ukraine-russia-intl/index.html
1042,https://www.cnn.com/2022/06/09/opinions/ukraine-move-canada-ancestor-father-painting-bociurkiw/index.html
1043,https://www.cnn.com/style/article/jeff-koons-ukraine-scli-intl/index.html
1044,https://www.cnn.com/2022/06/09/us/five-things-june-9-trnd/index.html
1045,https://www.cnn.com/2022/06/09/politics/white-house-oil-profits/index.html
1046,https://www.cnn.com/2022/06/09/business-food/sriracha-shortage/index.html
1047,https://www.cnn.com/2022/06/09/perspectives/economy-inflation-pandemic-russia-ukraine/index.html
1048,https://www.cnn.com/2022/06/09/economy/ecb-interest-rates/index.html
1049,https://www.cnn.com/2022/06/09/sport/pga-tour-liv-golf-series-spt-intl/index.html
1050,https://www.cnn.com/2022/06/09/energy/us-lng-plant-explosion/index.html
1051,https://www.cnn.com/2022/06/09/tech/tech-downturn/index.html
1052,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-10-22/index.html
1053,https://www.cnn.com/2022/06/10/tech/ukraine-war-crimes-blockchain/index.html
1054,https://www.cnn.com/2022/06/10/europe/ukraine-mariupol-potential-cholera-outbreak-intl/index.html
1055,https://www.cnn.com/2022/06/10/us/five-things-june-10-trnd/index.html
1056,https://www.cnn.com/2022/06/10/business/tampon-shortage-amy-schumer-tampax/index.html
1057,https://www.cnn.com/2022/06/09/politics/caroline-edwards-capitol-police-officer-testimony-january-6/index.html
1058,https://www.cnn.com/2022/06/10/politics/us-saudi-relationship-reset-jamal-khashoggi/index.html
1059,https://www.cnn.com/2022/06/11/europe/severodonetsk-control-mariupol-deaths-russia-ukraine-intl/index.html
1060,https://www.cnn.com/style/article/ukraine-uses-3d-technology-to-preserve-cultural-heritage/index.html
1061,https://www.cnn.com/2022/06/11/europe/shaun-pinner-death-sentence-dpr-russia-ukraine-intl/index.html
1062,https://www.cnn.com/2022/06/10/asia/us-defense-secretary-austin-speech-intl-hnk-ml/index.html
1063,https://www.cnn.com/2022/06/12/asia/south-korea-strengthen-defenses-north-korea-intl-hnk/index.html
1064,https://www.cnn.com/2022/06/12/europe/bakhmut-donetsk-russia-ukraine-intl-cmd/index.html
1065,https://www.cnn.com/2022/06/12/europe/utah-paramedic-baby-bog-russia-ukraine-intl-cmd/index.html
1066,https://www.cnn.com/2022/06/12/business-food/mcdonalds-restaurant-replacement-russia-ukraine-intl/index.html
1067,https://www.cnn.com/2022/06/12/media/reliable-sources-vladimir-evgenia-kara-murza/index.html
1068,https://www.cnn.com/2022/06/12/asia/sri-lanka-russian-oil-intl-hnk/index.html
1069,https://www.cnn.com/2022/06/12/asia/fiji-climate-change-shangri-la-dialogue-intl-hnk/index.html
1070,https://www.cnn.com/2022/06/12/opinions/truth-of-that-awful-day-column-galant/index.html
1071,https://www.cnn.com/2022/06/13/europe/ukraine-volunteers-rebuilding-kyiv-intl/index.html
1072,https://www.cnn.com/2022/06/13/asia/world-asia-nuclear-weapons-rise-intl-hnk/index.html
1073,https://www.cnn.com/travel/article/yellowstone-national-park-entrances-closed-flooding/index.html
1074,https://www.cnn.com/2022/06/13/politics/biden-reelection-white-house-karine-jean-pierre-cnntv/index.html
1075,https://www.cnn.com/2022/06/13/politics/sullivan-yang-china-meeting/index.html
1076,https://www.cnn.com/2022/06/13/middleeast/iraq-sadr-parliament-resignation-mime-intl/index.html
1077,https://www.cnn.com/2022/06/13/business-food/coca-cola-canned-cocktail/index.html
1078,https://www.cnn.com/2022/06/13/us/five-things-june-13-trnd/index.html
1079,https://www.cnn.com/2022/06/13/politics/biden-americans-well-positioned-economy/index.html
1080,https://www.cnn.com/2022/06/13/investing/premarket-stocks-trading/index.html
1081,https://www.cnn.com/2022/06/13/opinions/summit-of-the-americas-biden-castaneda/index.html
1082,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-14-22/index.html
1083,https://www.cnn.com/2022/06/14/europe/pope-francis-ukraine-war-some-way-provoked-intl/index.html
1084,https://www.cnn.com/2022/06/14/politics/us-ukraine-weapons/index.html
1085,https://www.cnn.com/2022/06/14/business/russia-millionaire-exodus/index.html
1086,https://www.cnn.com/2022/06/14/us/five-things-june-14-trnd/index.html
1087,https://www.cnn.com/2022/06/14/us/laos-secret-war-library-legacies-of-war-cec/index.html
1088,https://www.cnn.com/2022/06/14/politics/biden-labor-union-convention/index.html
1089,https://www.cnn.com/2022/06/14/us/yellowstone-national-park-closed-visitors-flooding-tuesday/index.html
1090,https://www.cnn.com/2022/06/13/us/patriot-front-beliefs-history-explainer/index.html
1091,https://www.cnn.com/2022/06/14/economy/labor-union-momentum-economy/index.html
1092,https://www.cnn.com/2022/06/14/tech/social-media-deepfakes-eu-fines/index.html
1093,https://www.cnn.com/politics/live-news/june-14-primary-election-results/h_11aa2c79b3883690f4c2db6735f8348e
1094,https://www.cnn.com/2022/06/14/politics/biden-trip-to-saudi-arabia-and-israel/index.html
1095,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-15-22/index.html
1096,https://www.cnn.com/2022/06/15/europe/ukrainian-pilots-interview-intl/index.html
1097,https://www.cnn.com/2022/06/15/politics/biden-admin-ukraine-military-aid/index.html
1098,https://www.cnn.com/2022/06/15/politics/latvian-foreign-minister-interview/index.html
1099,https://www.cnn.com/2022/06/15/asia/china-support-russia-security-xi-birthday-putin-intl-hnk/index.html
1100,https://www.cnn.com/2022/06/14/asia/china-russia-blagoveshchensk-heihe-highway-bridge-mic-intl-hnk/index.html
1101,https://www.cnn.com/2022/06/15/us/five-things-june-15-trnd/index.html
1102,https://www.cnn.com/2022/06/15/politics/russian-imperial-movement-sanctions/index.html
1103,https://www.cnn.com/2022/06/15/middleeast/us-saudi-relations-biden-mime-intl/index.html
1104,https://www.cnn.com/2022/06/15/politics/biden-inflation-political-nightmare/index.html
1105,https://www.cnn.com/2022/06/15/world/coronavirus-newsletter-intl-06-08-22/index.html
1106,https://www.cnn.com/2022/06/15/politics/climate-groups-sue-biden-administration-oil-and-gas-drilling/index.html
1107,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-16-22/index.html
1108,https://www.cnn.com/2022/06/16/europe/macron-scholz-draghi-visit-kyiv-ukraine-intl/index.html
1109,https://www.cnn.com/2022/06/16/world/ukraine-dog-rescue-poland-refugees-cnnheroes/index.html
1110,https://www.cnn.com/2022/06/16/politics/russia-syria-warning/index.html
1111,https://www.cnn.com/2022/06/16/europe/dutch-catch-russian-spy-icc-intl/index.html
1112,https://www.cnn.com/2022/06/16/politics/russian-oligarch-konstantin-malofeyev/index.html
1113,https://www.cnn.com/2022/06/16/energy/russia-oil-ships-insurance/index.html
1114,https://www.cnn.com/2022/06/16/world/refugees-unhcr-report/index.html
1115,https://www.cnn.com/2022/06/16/us/five-things-june-16-trnd/index.html
1116,https://www.cnn.com/2022/06/17/china/china-new-aircraft-carrier-fujian-launch-intl-hnk/index.html
1117,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-17-22/index.html
1118,https://www.cnn.com/2022/06/16/europe/ukraine-nato-membership-putin-analysis-cmd/index.html
1119,https://www.cnn.com/2022/06/17/politics/nerd-warriors-treasury-department-sanctions-economic-war-russia/index.html
1120,https://www.cnn.com/2022/06/17/politics/biden-briefed-americans-missing-ukraine/index.html
1121,https://www.cnn.com/2022/06/17/europe/russia-president-vladimir-putin-speech-spief-intl/index.html
1122,https://www.cnn.com/2022/06/17/europe/eu-commission-endorses-ukraine-candidacy-intl/index.html
1123,https://www.cnn.com/2022/06/17/us/iyw-world-refugee-day/index.html
1124,https://www.cnn.com/2022/06/17/tech/russia-noble-gases-exports-semiconductors/index.html
1125,https://www.cnn.com/2022/06/17/entertainment/united-kingdom-host-eurovision-2023-intl-scli-gbr/index.html
1126,https://www.cnn.com/2022/06/17/us/five-things-june-17-trnd/index.html
1127,https://www.cnn.com/2022/06/17/politics/elections-midterms-2022-security-threats/index.html
1128,https://www.cnn.com/2022/06/17/politics/biden-major-economies-forum-climate/index.html
1129,https://www.cnn.com/2022/06/18/uk/boris-johnson-international-law-analysis-intl-gbr-cmd/index.html
1130,https://www.cnn.com/2022/06/19/europe/ukraine-russia-war-stoltenberg-johnson-intl-gbr/index.html
1131,https://www.cnn.com/2022/06/19/us/five-things-june-19-trnd/index.html
1132,https://www.cnn.com/2022/06/19/energy/germany-russia-gas-supplies-winter-intl/index.html
1133,https://www.cnn.com/2022/06/20/politics/biden-inflation-recession-gas-prices-analysis/index.html
1134,https://www.cnn.com/2022/06/19/opinions/biden-trump-history-column-galant/index.html
1135,https://www.cnn.com/2022/06/17/americas/gustavo-petro-profile-intl-latam/index.html
1136,https://www.cnn.com/2022/06/20/world/americans-missing-ukraine-donetsk-intl-hnk/index.html
1137,https://www.cnn.com/2022/06/20/europe/ukrainian-refugees-russian-priest/index.html
1138,https://www.cnn.com/2022/06/20/politics/biden-ukraine-not-likely-europe-trip/index.html
1139,https://www.cnn.com/2022/06/20/us/five-things-june-20-trnd/index.html
1140,https://www.cnn.com/2022/06/21/business/krispy-kreme-glazed-donut-ice-cream/index.html
1141,https://www.cnn.com/2022/06/20/business/libya-oil-control-mime-intl/index.html
1142,https://www.cnn.com/2022/06/20/us/washington-dc-shooting-sunday/index.html
1143,https://www.cnn.com/2022/06/20/opinions/macron-france-biden-andelman/index.html
1144,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-21-22/index.html
1145,https://www.cnn.com/2022/06/21/politics/american-killed-ukraine/index.html
1146,https://www.cnn.com/2022/06/21/europe/kaliningrad-explainer-russia-lithuania-sanctions-intl/index.html
1147,https://www.cnn.com/2022/06/21/politics/ukraine-war-crimes-justice-department-nazi-hunter/index.html
1148,https://www.cnn.com/2022/06/21/politics/white-house-americans-russia/index.html
1149,https://www.cnn.com/2022/06/21/us/five-things-june-21-trnd/index.html
1150,https://www.cnn.com/style/article/dmitry-muratov-nobel-auction-ukraine-intl-scli/index.html
1151,https://www.cnn.com/2022/06/21/business-food/kelloggs-split-spin-off/index.html
1152,https://www.cnn.com/2022/06/21/politics/joe-biden-oil-and-gas-companies/index.html
1153,https://www.cnn.com/2022/06/21/investing/premarket-stocks-trading/index.html
1154,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-22-22/index.html
1155,https://www.cnn.com/2022/06/22/politics/microsoft-russia-hackings/index.html
1156,https://www.cnn.com/2022/06/22/politics/zelensky-biden-g7-nato-summits-russia/index.html
1157,https://www.cnn.com/2022/06/23/asia/xi-jinping-brics-summit-china-russia-sanctions-economy-intl-hnk/index.html
1158,https://www.cnn.com/2022/06/22/asia/japan-russia-china-warships-intl-hnk-ml/index.html
1159,https://www.cnn.com/2022/06/22/us/five-things-june-22-trnd/index.html
1160,https://www.cnn.com/2022/06/22/business/kellogg-cereal-snacks/index.html
1161,https://www.cnn.com/2022/06/22/us/uvalde-texas-elementary-school-shooting-officials-wednesday/index.html
1162,https://www.cnn.com/2022/06/22/politics/gas-tax-suspension-biden/index.html
1163,https://www.cnn.com/2022/06/22/opinions/bjp-hindu-muslim-democracy-modi-arundhati-roy/index.html
1164,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-23-22/index.html
1165,https://www.cnn.com/2022/06/23/politics/russian-forces-advantage-eastern-ukraine-war-intelligence/index.html
1166,https://www.cnn.com/2022/06/24/europe/ukraine-unidentified-bodies-dna-test-intl-cmd/index.html
1167,https://www.cnn.com/2022/06/23/politics/biden-administration-ukraine-military-assistance/index.html
1168,https://www.cnn.com/2022/06/23/europe/eu-approves-ukraine-candidateship-intl/index.html
1169,https://www.cnn.com/2022/06/23/energy/germany-russia-gas-alarm/index.html
1170,https://www.cnn.com/travel/article/economist-world-most-liveable-cities-2022/index.html
1171,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-24-22/index.html
1172,https://www.cnn.com/2022/06/24/world/mila-kunis-stand-with-ukraine-cnnheroes/index.html
1173,https://www.cnn.com/2022/06/25/world/g7-summit-analysis-intl-cmd/index.html
1174,https://www.cnn.com/2022/06/24/politics/russian-spy-johns-hopkins-classmates-accent-suspicious/index.html
1175,https://www.cnn.com/2022/06/24/middleeast/egypt-woman-killing-mime-intl/index.html
1176,https://www.cnn.com/2022/06/24/investing/premarket-stocks-trading/index.html
1177,https://www.cnn.com/2022/06/24/tennis/wimbledon-draw-djokovic-nadal-spt-intl/index.html
1178,https://www.cnn.com/2022/06/25/europe/russia-invasion-ukraine-06-25-intl/index.html
1179,https://www.cnn.com/2022/06/25/politics/what-to-watch-from-biden-at-the-g7-and-nato/index.html
1180,https://www.cnn.com/2022/06/25/europe/russia-belarus-nuclear-capable-missiles-intl-hnk/index.html
1181,https://www.cnn.com/2022/06/25/business/asia-energy-crisis-sri-lanka-pakistan-australia-coal-climate-change-intl-hnk/index.html
1182,https://www.cnn.com/2022/06/26/politics/boris-johnson-cnntv/index.html
1183,https://www.cnn.com/2022/06/26/politics/us-missile-defense-system-ukraine-coming-announcement/index.html
1184,https://www.cnn.com/2022/06/26/business/russia-oil-sanctions-g7/index.html
1185,https://www.cnn.com/2022/06/26/politics/joe-biden-what-to-watch-g7/index.html
1186,https://www.cnn.com/travel/article/cold-war-sirens-france/index.html
1187,https://www.cnn.com/2022/06/26/politics/joe-biden-white-house-economic-problems/index.html
1188,https://www.cnn.com/2022/06/26/us/five-things-june-26-trnd/index.html
1189,https://www.cnn.com/2022/06/26/us/supreme-court-overturns-roe-v-wade-sunday/index.html
1190,https://www.cnn.com/2022/06/26/opinions/gas-tax-holiday-biden-dent/index.html
1191,https://www.cnn.com/2022/06/27/europe/russia-ukraine-war-tide-turning-lister-intl-hnk/index.html
1192,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-27-22/index.html
1193,https://www.cnn.com/2022/06/28/politics/white-house-ukraine-projection/index.html
1194,https://www.cnn.com/2022/06/27/europe/ukrainian-refugees-uk-homeless-intl-cmd/index.html
1195,https://www.cnn.com/2022/06/27/politics/joe-biden-g7-summit-day-two-volodymyr-zelensky/index.html
1196,https://www.cnn.com/2022/06/27/tennis/elina-svitolina-ukraine-united-24-spt-intl/index.html
1197,https://www.cnn.com/2022/06/25/opinions/putin-xi-biden-west-g7-nato-democracy-ukraine-treisman/index.html
1198,https://www.cnn.com/2022/06/27/business/russia-gold-import-ban-g7-intl-hnk/index.html
1199,https://www.cnn.com/2022/06/27/us/five-things-june-27-trnd/index.html
1200,https://www.cnn.com/2022/06/27/politics/lithuania-cyber-attack-pro-russian-group/index.html
1201,https://www.cnn.com/2022/06/27/politics/nato-turkey-finland-sweden/index.html
1202,https://www.cnn.com/2022/06/27/opinions/wimbledon-russian-belarusian-player-ban-wrong-spt-mcenroe/index.html
1203,https://www.cnn.com/2022/06/27/business/cinnabon-new-menu-item/index.html
1204,https://www.cnn.com/2022/06/27/world/rocket-moon-impact-crater-scn/index.html
1205,https://www.cnn.com/2022/06/27/middleeast/opec-oil-prices-mime-intl/index.html
1206,https://www.cnn.com/2022/06/27/success/protect-money-from-potential-recession-feseries/index.html
1207,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-28-22/index.html
1208,https://www.cnn.com/2022/06/28/europe/olena-zelenska-interview-amanpour-intl/index.html
1209,https://www.cnn.com/2022/06/28/politics/joe-biden-g7-nato/index.html
1210,https://www.cnn.com/2022/06/28/tennis/anhelina-kalinina-lesia-tsurenko-ukraine-wimbledon-spt-intl/index.html
1211,https://www.cnn.com/2022/06/28/politics/new-us-sanctions-on-russia/index.html
1212,https://www.cnn.com/2022/06/28/politics/takeaways-from-g7/index.html
1213,https://www.cnn.com/2022/06/28/investing/premarket-stocks-trading/index.html
1214,https://www.cnn.com/2022/06/28/politics/turkey-finland-sweden-joe-biden-nato/index.html
1215,https://www.cnn.com/2022/06/28/us/five-things-june-28-trnd/index.html
1216,https://www.cnn.com/2022/06/28/opinions/g7-boys-club-leaders-women-ghitis/index.html
1217,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-29-22/index.html
1218,https://www.cnn.com/2022/06/29/politics/joe-biden-nato-day-2/index.html
1219,https://www.cnn.com/2022/06/29/opinions/holodomor-famine-food-war-russia-grain-mattingly/index.html
1220,https://www.cnn.com/2022/06/30/europe/lithuania-border-militia-russia-intl/index.html
1221,https://www.cnn.com/2022/06/29/europe/kherson-mayor-detained-referendum-intl/index.html
1222,https://www.cnn.com/2022/06/29/media/selective-news-avoidance-reuters-report/index.html
1223,https://www.cnn.com/2022/06/29/business/unilever-ben-and-jerrys-israel-sale/index.html
1224,https://www.cnn.com/2022/06/29/business/taco-bell-cheez-it-test/index.html
1225,https://www.cnn.com/2022/06/29/us/san-antonio-migrant-truck-deaths-charges-filed/index.html
1226,https://www.cnn.com/2022/06/29/politics/climate-groups-sue-biden-oil-gas-drilling/index.html
1227,https://www.cnn.com/2022/06/29/politics/cassidy-hutchinson-democracy-trump/index.html
1228,https://www.cnn.com/2022/06/29/economy/jerome-powell-inflation-banking-forum/index.html
1229,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-01-22/index.html
1230,https://www.cnn.com/2022/07/01/politics/ukraine-assassination-attempts-kherson-resistance-movement/index.html
1231,https://www.cnn.com/2022/07/01/football/oleksandr-usyk-fight-for-ukraine-anthony-joshua-spt-intl/index.html
1232,https://www.cnn.com/2022/07/01/europe/odesa-russian-strikes-residential-building-intl/index.html
1233,https://www.cnn.com/2022/07/01/europe/russia-charges-britons-intl/index.html
1234,https://www.cnn.com/2022/07/01/us/five-things-july-1-trnd/index.html
1235,https://www.cnn.com/2022/07/01/europe/russia-brittney-griner-trial-intl/index.html
1236,https://www.cnn.com/2022/07/01/politics/house-republicans-biden-administration-report-arm-sales-taiwan/index.html
1237,https://www.cnn.com/2022/07/01/world/syria-war-united-nations-report-intl-hnk/index.html
1238,https://www.cnn.com/2022/07/01/politics/supreme-court-analysis-abortion-guns-climate-change/index.html
1239,https://www.cnn.com/2022/07/01/investing/premarket-stocks-trading/index.html
1240,https://www.cnn.com/2022/07/01/opinions/myanmar-russia-zeyar-thaw-zin-mar-aung-intl-hnk/index.html
1241,https://www.cnn.com/2022/06/30/us/kaitlin-armstrong-captured-costa-rica-anna-moriah-wilson/index.html
1242,https://www.cnn.com/style/article/hong-kong-palace-museum-opening/index.html
1243,https://www.cnn.com/2022/07/02/europe/russia-advance-zeroing-intl-cmd/index.html
1244,https://www.cnn.com/2022/07/02/football/ukraine-bucha-hong-kong-footballer-parents-intl-hnk/index.html
1245,https://www.cnn.com/2022/07/02/business-food/july-4-bbq-prices/index.html
1246,https://www.cnn.com/2022/07/01/us/kaitlin-armstrong-captured-costa-rica-anna-moriah-wilson-timeline/index.html
1247,https://www.cnn.com/2022/07/03/europe/russia-ukraine-luhansk-lysychansk-intl/index.html
1248,https://www.cnn.com/2022/07/03/world/belarus-alexander-lukashenko-ukraine-missiles-russia-war-intl-hnk/index.html
1249,https://www.cnn.com/2022/07/03/us/five-things-july-3-trnd/index.html
1250,https://www.cnn.com/2022/07/03/business/activia-yogurt/index.html
1251,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-04-22/index.html
1252,https://www.cnn.com/2022/07/04/middleeast/iran-nuclear-talks-doha-mime-intl/index.html
1253,https://www.cnn.com/2022/07/04/europe/pope-francis-resignation-denial-intl/index.html
1254,https://www.cnn.com/2022/07/04/politics/americans-divided-july-fourth-democracy/index.html
1255,https://www.cnn.com/2022/07/05/politics/illinois-parade-mass-shooting-gun-violence-analysis/index.html
1256,https://www.cnn.com/style/article/peter-brook-director-obit/index.html
1257,https://www.cnn.com/2022/07/04/economy/turkey-inflation-food-energy/index.html
1258,https://www.cnn.com/2022/07/05/investing/premarket-stocks-trading/index.html
1259,https://www.cnn.com/2022/07/05/us/five-things-july-5-trnd/index.html
1260,https://www.cnn.com/2022/07/05/energy/norwegian-gas-strike-europe-energy-crisis/index.html
1261,https://www.cnn.com/2022/07/05/business/subway-new-menu/index.html
1262,https://www.cnn.com/2022/07/04/us/philadelphia-july-fourth-festival-shooting/index.html
1263,https://www.cnn.com/2022/07/05/economy/oil-prices-100-barrel/index.html
1264,https://www.cnn.com/2022/07/05/economy/us-china-tariffs-biden-intl-hnk/index.html
1265,https://www.cnn.com/2022/07/05/uk/sajid-javid-rishi-sunak-resignation-letters/index.html
1266,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-06-22/index.html
1267,https://www.cnn.com/2022/07/07/europe/ukrainian-medic-captive-torture-claim-intl-cmd/index.html
1268,https://www.cnn.com/2022/07/06/politics/fbi-mi5-wray-china/index.html
1269,https://www.cnn.com/2022/07/05/asia/sri-lanka-bankrupt-fuel-crisis-intl-hnk/index.html
1270,https://www.cnn.com/2022/07/05/uk/boris-johnson-resignations-crisis-analysis-intl/index.html
1271,https://www.cnn.com/2022/07/06/business/saudi-hajj-economy-mime-intl/index.html
1272,https://www.cnn.com/2022/07/05/us/highland-park-illinois-shooting-july-fourth-parade-tuesday-intl-hnk/index.html
1273,https://www.cnn.com/2022/07/06/politics/jobs-inflation-recession-what-matters/index.html
1274,https://www.cnn.com/2022/07/06/world/eu-votes-natural-gas-nuclear-green-sustainable-climate/index.html
1275,https://www.cnn.com/2022/07/06/us/five-things-july-6-trnd/index.html
1276,https://www.cnn.com/2022/07/06/tennis/simona-halep-amanda-anisimova-wimbledon-quarterfinals-spt-intl/index.html
1277,https://www.cnn.com/2022/07/07/politics/volodymyr-zelensky-interview-cnntv/index.html
1278,https://www.cnn.com/2022/07/07/politics/griner-whelan-russia-biden-analysis/index.html
1279,https://www.cnn.com/2022/07/07/us/five-things-july-7-trnd/index.html
1280,https://www.cnn.com/2022/07/07/africa/somalia-famine-children-dying-ward/index.html
1281,https://www.cnn.com/2022/07/07/europe/boris-johnson-resignation-intl/index.html
1282,https://www.cnn.com/2022/07/07/uk/boris-johnson-replacement-intl-gbr/index.html
1283,https://www.cnn.com/2022/07/07/tech/tech-layoffs-workers-silicon-valley/index.html
1284,https://www.cnn.com/2022/07/05/us/robert-e-crimo-highland-park-suspect/index.html
1285,https://www.cnn.com/2022/07/07/politics/president-biden-white-house-message/index.html
1286,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-08-22/h_df864a5637b5993c1d6cbde72ac9675e
1287,https://www.cnn.com/2022/07/08/business/egypt-economy-inflation-mime-intl/index.html
1288,https://www.cnn.com/2022/07/08/politics/us-ukraine-arms-shipment/index.html
1289,https://www.cnn.com/2022/07/08/politics/congress-website-disrupted/index.html
1290,https://www.cnn.com/2022/07/08/business-food/gen-z-restaurants/index.html
1291,https://www.cnn.com/2022/07/08/us/five-things-july-8-trnd/index.html
1292,https://www.cnn.com/2022/07/08/economy/inflation-fed-recession/index.html
1293,https://www.cnn.com/2022/07/08/us/ghislaine-maxwell-appeal/index.html
1294,https://www.cnn.com/2022/07/09/europe/ukraine-consequences-boris-johnson-resignation-intl/index.html
1295,https://www.cnn.com/2022/07/10/world/us-china-blinken-wang-yi-russia-ukraine-trade-intl-hnk/index.html
1296,https://www.cnn.com/2022/07/09/us/wildfire-drones-fbi-california-climate/index.html
1297,https://www.cnn.com/asia/live-news/sri-lanka-protests-07-09-22-intl/index.html
1298,https://www.cnn.com/2022/07/10/politics/bill-richardson-trip-moscow-griner-whelan/index.html
1299,https://www.cnn.com/2022/07/10/uk/liz-truss-launches-bid-for-prime-minister/index.html
1300,https://www.cnn.com/2022/07/10/opinions/thunderbolts-never-saw-coming-opinion-column-carr/index.html
1301,https://www.cnn.com/2022/07/10/asia/sri-lanka-protest-president-sunday-intl-hnk/index.html
1302,https://www.cnn.com/2022/07/10/opinions/biden-middle-east-trip-miller/index.html
1303,https://www.cnn.com/world/live-news/russia-ukraine-war-news-07-11-22/h_c7799366d83591116fc45886fda5636d
1304,https://www.cnn.com/2022/07/11/politics/iran-russia-weapons-capable-drones/index.html
1305,https://www.cnn.com/2022/07/11/us/five-things-july-11-trnd/index.html
1306,https://www.cnn.com/2022/07/11/business/nord-stream-1-europe-gas/index.html
1307,https://www.cnn.com/2022/07/11/middleeast/biden-jerusalem-visit-mime-intl/index.html
1308,https://www.cnn.com/2022/07/11/investing/premarket-stocks-trading/index.html
1309,https://www.cnn.com/2022/07/11/business/mcdonalds-wendys-free-fries/index.html
1310,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-12-22/index.html
1311,https://www.cnn.com/2022/07/13/europe/ukraine-russia-next-stages-donetsk-intl/index.html
1312,https://www.cnn.com/2022/07/12/world/exomars-terminated-russia-european-space-agency-scn/index.html
1313,https://www.cnn.com/2022/07/12/politics/joe-biden-amlo-meeting/index.html
1314,https://www.cnn.com/2022/07/12/business-food/starbucks-store-closures/index.html
1315,https://www.cnn.com/2022/07/12/investing/premarket-stocks-trading/index.html
1316,https://www.cnn.com/2022/07/12/investing/euro-dollar-parity/index.html
1317,https://www.cnn.com/2022/07/12/middleeast/iran-jafar-panahi-filmmaker-arrest-intl/index.html
1318,https://www.cnn.com/2022/07/12/politics/economy-focus-white-house/index.html
1319,https://www.cnn.com/2022/07/12/politics/white-house-june-cpi-report-inflation/index.html
1320,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-13-22/index.html
1321,https://www.cnn.com/2022/07/13/middleeast/biden-visits-saudi-mbs-mime-intl/index.html
1322,https://www.cnn.com/2022/07/13/business/bill-melinda-gates-foundation/index.html
1323,https://www.cnn.com/2022/07/14/politics/democrats-frustrated-biden-inflation-2022/index.html
1324,https://www.cnn.com/2022/07/13/us/five-things-july-13-trnd/index.html
1325,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-07-14-22/index.html
1326,https://www.cnn.com/2022/07/14/politics/osce-report-russia-war-crimes/index.html
1327,https://www.cnn.com/2022/07/14/us/brittney-griner-hearing-russia/index.html
1328,https://www.cnn.com/2022/07/14/business/smaller-snacks/index.html
