,urls
1792,https://www.foxnews.com/lifestyle/american-invented-motor-home
1793,https://www.foxnews.com/media/politico-founding-editor-watergate-felicia-sonmez-washington-post
1794,https://www.foxnews.com/media/rick-perry-baseload-energy-solar-wind-fossil-fuels-nuclear
1795,https://www.foxnews.com/media/biden-deflects-blames-high-gas-prices-vivek-ramaswamy-slams-senseless-energy-policy
1796,https://www.foxnews.com/world/reporters-notebook-covering-russias-ukraine-war-american-correspondent
1797,https://www.foxnews.com/world/ukraine-zelenskyy-visits-front-lines-russian-forces-pound-strategically-important-city
1798,https://www.foxnews.com/opinion/ukraine-defeat-russia-undermined-chinese-technology
1799,https://www.foxnews.com/world/pompeo-kissinger-support-ukraine-russia
1800,https://www.foxnews.com/world/putin-lambasts-us-gods-messenger-world-order-changing
1801,https://www.foxnews.com/world/ukrainian-medic-russia-bombardment-mariupol-freed
1802,https://www.foxnews.com/politics/biden-falls-off-bike-delaware-ride-first-lady
1803,https://www.foxnews.com/media/big-oil-exec-biden-failure-plan-now-significant-emergency
1804,https://www.foxnews.com/sports/naomi-osaka-withdraws-wimbledon-achilles-injury
1805,https://www.foxnews.com/world/russias-war-ukraine-drag-years-nato-chief-says
1806,https://www.foxnews.com/world/ukraine-russia-war-delay-weapons-putin-donbas
1807,https://www.foxnews.com/world/zelenskyy-fathers-day-post-spotlights-family-ties-amid-war
1808,https://www.foxnews.com/world/ukraine-restrict-russian-culture-banning-books-music
1809,https://www.foxnews.com/opinion/proof-critical-race-theory-taught-schools
1810,https://www.foxnews.com/world/russias-air-force-underperformed-ukraine-risk-averse-strategy-uk-says
1811,https://www.foxnews.com/opinion/pope-francis-creates-confusion-putin-war-against-ukraine-rages
1812,https://www.foxnews.com/opinion/bromance-putin-kim-take-world-critics-fear-ukraine-war-boosted-alliance
1813,https://www.foxnews.com/media/ukrainian-animals-war-relief-fund-founded-save-displaced-pets-tech-exec-devastation-firsthand
1814,https://www.foxnews.com/entertainment/ben-stiller-meets-ukraine-president-volodymyr-zelensky-unhcr-goodwill-ambassador
1815,https://www.foxnews.com/world/ukraine-is-building-its-own-iron-dome-us-company-is-key
1816,https://www.foxnews.com/media/bloomberg-editors-time-biden-tough-iran
1817,https://www.foxnews.com/politics/west-point-cadets-taught-critical-race-theory-addressing-whiteness-docs-show
1818,https://www.foxnews.com/media/biden-takes-shot-reporter-recession-could-be-inevitable-dont-make-things-up
1819,https://www.foxnews.com/politics/pro-lifers-targeted-40-times-attacks-vandalism-harassment-supreme-court
1820,https://www.foxnews.com/world/ag-garland-surprise-ukraine-visit-us-war-crime-prosecutions
1821,https://www.foxnews.com/world/american-national-stephen-zabielski-killed-ukraine-state-department-confirms
1822,https://www.foxnews.com/world/nobel-peace-prize-auctioned-benefit-ukrainian-child-refugees
1823,https://www.foxnews.com/world/electrical-transformers-g7-summit-tampered-german-police
1824,https://www.foxnews.com/opinion/tucker-carlson-difference-crime-between-colbert-staffers-jan-6-protesters
1825,https://www.foxnews.com/opinion/five-lessons-joe-biden-jimmy-carter-one-term-presidency
1826,https://www.foxnews.com/opinion/new-poll-shows-fewer-believers-dont-count-god-out
1827,https://www.foxnews.com/media/top-gun-maverick-diversity-filled-movie-conservatives-cant-celebrate-claims-wapos-max-boot
1828,https://www.foxnews.com/media/media-red-flags-trump-prosecution-democrats-back-charges
1829,https://www.foxnews.com/opinion/biden-open-borders-encourage-child-trafficking-smuggling
1830,https://www.foxnews.com/media/situation-ukraine-overwhelmingly-favor-russia-daniel-davis
1831,https://www.foxnews.com/politics/haley-western-weakness-russia-invade-ukraine-warns-looming-chinese-threat
1832,https://www.foxnews.com/entertainment/ukraine-ben-stiller-celebrities-met-volodymr-zelenskyy
1833,https://www.foxnews.com/media/president-bidens-energy-policy-wind-solar-wishful-thinking-sen-kennedy
1834,https://www.foxnews.com/opinion/tucker-carlson-republican-leaders-siding-with-joe-biden
1835,https://www.foxnews.com/politics/biden-lower-gas-prices-boosting-oil-production
1836,https://www.foxnews.com/world/bookmakers-asian-black-successor-pope-francis
1837,https://www.foxnews.com/media/jared-bernstein-claims-biden-not-blaming-big-oil-high-gas-prices
1838,https://www.foxnews.com/politics/nancy-mace-calls-hearing-investigating-attacks-crisis-pregnancy-centers-janes-revenge
1839,https://www.foxnews.com/media/philadelphia-murder-victims-family-says-change-must-happen-now-we-are-tired-of-losing-our-children
1840,https://www.foxnews.com/media/nikki-haley-considering-white-house-run-2024-iowa
1841,https://www.foxnews.com/world/afghanistan-earthquake-people-killed
1842,https://www.foxnews.com/politics/los-angeles-county-da-george-gascon-policy-blamed-california-mans-killing
1843,https://www.foxnews.com/world/ukraine-zelenskyy-tribunal-nuremberg-style-trials-russia-accountable
1844,https://www.foxnews.com/world/ukraine-long-range-rocket-system-russian-threat-us-embassy
1845,https://www.foxnews.com/world/ukraine-eu-vote-candidate-status
1846,https://www.foxnews.com/media/philadelphia-inquirer-blame-biden-higher-gas-prices-manchin-gop
1847,https://www.foxnews.com/lifestyle/wyoming-national-museum-military-vehicles-fox-nation-hidden-gems
1848,https://www.foxnews.com/politics/republicans-congressional-districts-biden-won-largely-silent-trump-support
1849,https://www.foxnews.com/media/emily-compagno-blasts-washington-post-writers-deeply-offensive-remarks-downplaying-inflation
1850,https://www.foxnews.com/world/ukrainian-forces-retreat-sievierodonetsk-encircled-russians
1851,https://www.foxnews.com/world/top-gun-ukrainian-pilots-push-us-jets-senator-says-lawmakers-press-case-white-house
1852,https://www.foxnews.com/politics/russian-ambassador-overheard-dc-restaurant-complaining-lack-respect-us
1853,https://www.foxnews.com/opinion/post-roe-america-covid-vaccine-babies-fox-news-opinion
1854,https://www.foxnews.com/world/boris-johnson-conservative-party-loses-2-parliamentary-seats
1855,https://www.foxnews.com/politics/sen-mike-lee-predicts-constitutional-crisis-invasion-supreme-court-pro-abortion-left-roe
1856,https://www.foxnews.com/media/upstate-ny-deli-faces-skyrocketing-utility-bills-inflation-affecting-everything
1857,https://www.foxnews.com/entertainment/j-k-rowling-fooled-russians-impersonating-ukraine-president-volodymyr-zelensky-zoom-call
1858,https://www.foxnews.com/media/fox-newss-gianno-caldwell-shares-tragic-news-teenage-brothers-murder-chicago
1859,https://www.foxnews.com/us/rhode-island-police-officer-leave-allegedly-assaulting-political-opponent-abortion-rally
1860,https://www.foxnews.com/opinion/supreme-court-roe-ruling-requires-christian-response-abortion-must-offer-hope-not-judgment
1861,https://www.foxnews.com/sports/michael-jordans-jumpman-logo-nothing-basketball
1862,https://www.foxnews.com/entertainment/barbra-streisand-supreme-court-american-taliban
1863,https://www.foxnews.com/world/macron-criticizes-supreme-court-ruling-france-strict-abortion-limits
1864,https://www.foxnews.com/us/biden-accuses-russia-torturing-electrocuting-ukrainians-barbaric
1865,https://www.foxnews.com/world/biden-g-7-ban-russian-gold-imports-war-ukraine
1866,https://www.foxnews.com/world/g7-leaders-mock-shirtless-putin-during-summit-lunch
1867,https://www.foxnews.com/world/norway-suspect-pride-month-islamist-terror-wont-talk-police
1868,https://www.foxnews.com/media/trey-gowdy-sunday-night-america-fox-news-first-anniversary
1869,https://www.foxnews.com/transcript/fox-news-sunday-june-26-2022
1870,https://www.foxnews.com/world/zelenskyy-threatens-belarus-soldiers-ukraine-war-russia
1871,https://www.foxnews.com/world/ukraine-military-support-incoming-nato-boosting-rapid-reaction-force
1872,https://www.foxnews.com/politics/nato-summit-will-test-bidens-resolve-defeat-putin-pressure-erdogan
1873,https://www.foxnews.com/world/top-air-national-guard-colonel-ukrainian-pilots-100-capable-of-flying-fourth-generation-warplanes
1874,https://www.foxnews.com/sports/brittney-griner-russian-courtroom-trial-date
1875,https://www.foxnews.com/us/liberals-rage-kamala-harris-tweet-roe-scotus
1876,https://www.foxnews.com/us/army-national-guard-covid-vaccine-forced-out
1877,https://www.foxnews.com/sports/novak-djokovic-history-wimbledon-2022
1878,https://www.foxnews.com/opinion/tucker-carlson-reacts-roe-wade-protests-coordinated-attack
1879,https://www.foxnews.com/us/gabby-petitos-mother-slams-brian-laundries-notebook-confession
1880,https://www.foxnews.com/entertainment/johnny-depp-wont-reprise-captain-jack-sparrow-pirates-franchise
1881,https://www.foxnews.com/world/russia-warns-ukraine-attempts-retake-crimea-seen-declaration-war
1882,https://www.foxnews.com/lifestyle/ukrainian-children-displaced-war-attend-summer-camp-kyiv
1883,https://www.foxnews.com/world/turkey-finland-sweden-nato
1884,https://www.foxnews.com/world/kherson-mayor-abducted-russian-forces-refusing-flee-occupied-city
1885,https://www.foxnews.com/world/russia-targets-first-lady-jill-biden-daughter-sanctions-wave
1886,https://www.foxnews.com/world/alexei-navalny-appeal-rejected-russian-court
1887,https://www.foxnews.com/media/fox-news-crushes-cnn-msnbc-viewership-during-second-quarter-the-five-makes-history
1888,https://www.foxnews.com/world/us-ally-ecuador-faces-worsening-crisis-government-collapse
1889,https://www.foxnews.com/us/last-surviving-wwii-medal-of-honor-recipient-in-hospital-family-requests-prayers-for-his-last-days
1890,https://www.foxnews.com/media/dana-perino-inflation-bidens-biggest-problem
1891,https://www.foxnews.com/us/charges-flint-water-crisis-dropped-former-governor-snyder-michigan-supreme-court
1892,https://www.foxnews.com/us/us-wwii-navy-ship-battle-deepest-wreck-discovered
1893,https://www.foxnews.com/politics/special-counsel-biden-energy-secretary-violated-hatch-act
1894,https://www.foxnews.com/media/steamboats-railways-philanthropy-american-dynasty-traces-lives-legacy-vanderbilts
1895,https://www.foxnews.com/media/fate-ukraine-war-battlefield-g7-leaders-joe-lieberman
1896,https://www.foxnews.com/world/nato-invites-sweden-finland-become-members-wake-russia-ukraine-war
1897,https://www.foxnews.com/world/russian-sympathizer-details-bloody-combat-fight-donbas-continues
1898,https://www.foxnews.com/us/biden-ramps-military-deployments-across-europe
1899,https://www.foxnews.com/media/sen-josh-hawley-political-terrorism-fascism-gop-war-democracy-msnbc
1900,https://www.foxnews.com/us/woody-williams-americas-last-world-war-medal-honor-recipient-dies
1901,https://www.foxnews.com/opinion/fix-biden-border-crisis-building-wall
1902,https://www.foxnews.com/opinion/tucker-carlson-biden-administration-criminalized-american-politics
1903,https://www.foxnews.com/politics/60-americans-say-people-cant-switch-genders-years-past-poll
1904,https://www.foxnews.com/media/hannity-media-mob-democrats-completely-shameless
1905,https://www.foxnews.com/media/january-6-hearing-msnbc-downplays-nbc-scoop-secret-service-denying-trump-suv-story-cassidy-hutchinson
1906,https://www.foxnews.com/world/russian-missile-strike-odesa-kills-18-ukrainians-2-children-government
1907,https://www.foxnews.com/world/putin-pushes-toward-russia-belarus-unifying-nato-expansion
1908,https://www.foxnews.com/politics/ernst-takes-putin-global-food-shortage-push-de-mine-black-sea
1909,https://www.foxnews.com/politics/new-nato-commander-europe-takes-charge
1910,https://www.foxnews.com/sports/brittney-griner-trial-begins-russian-case-wnba-star
1911,https://www.foxnews.com/lifestyle/meet-american-battle-hymn-republic
1912,https://www.foxnews.com/politics/republicans-call-cdc-release-2021-child-suicide-data-problem-worsened-pandemic
1913,https://www.foxnews.com/politics/former-nba-star-calls-out-persecution-religious-freedom-summit
1914,https://www.foxnews.com/politics/new-orleans-set-murder-capital-us-mayor-latoya-cantrell
1915,https://www.foxnews.com/us/nashville-pregnancy-center-hit-molotov-cocktail-janes-revenge-arson-graffiti
1916,https://www.foxnews.com/politics/white-house-slams-floridas-parental-rights-bill-takes-effect-discrimination
1917,https://www.foxnews.com/media/vivek-ramaswamy-americans-investment-accounts-being-weaponized-support-woke-politics
1918,https://www.foxnews.com/opinion/tejana-queen-shows-pelosi-america-hispanics-pushed-around-anymore
1919,https://www.foxnews.com/media/media-imply-clarence-thomas-supports-debunked-covid-vaccine-theory-aborted-fetal-tissue
1920,https://www.foxnews.com/world/ukraine-war-lysychansk-stronghold-fall-zelenskyy-advisor
1921,https://www.foxnews.com/world/putin-wages-economic-terrorism-in-ukraine-through-mining-operation-official-warns
1922,https://www.foxnews.com/us/los-angeles-county-sheriff-criminal-threat-made-against-deputies
1923,https://www.foxnews.com/world/ukrainian-missile-strike-kills-three-russia-kremlin-claims
1924,https://www.foxnews.com/media/chris-cuomo-returns-social-media-scene-photos-ukraine
1925,https://www.foxnews.com/politics/ukrainian-orphans-stranded-american-families-struggle-save-from-war
1926,https://www.foxnews.com/politics/nsc-spox-responds-bezos-accusation-wh-inflation-misdirection
1927,https://www.foxnews.com/media/twitter-roasts-washington-post-max-boot-call-abolish-electoral-college
1928,https://www.foxnews.com/us/medal-of-honor-recipient-lie-in-honor-us-capitol
1929,https://www.foxnews.com/opinion/july-4th-commit-restoring-american-dream
1930,https://www.foxnews.com/politics/newsom-july-4-ad-targets-desantis
1931,https://www.foxnews.com/health/iowa-health-officials-first-probable-case-monkeypox-reported
1932,https://www.foxnews.com/us/southern-california-juvenile-white-sharks-beaches-study
1933,https://www.foxnews.com/us/european-support-ukrainian-recovery-may-rely-country-reforming-social-policies
1934,https://www.foxnews.com/lifestyle/nyc-temple-ukraine-border-comfort-witness
1935,https://www.foxnews.com/world/pope-francis-dismisses-rumors-resigning
1936,https://www.foxnews.com/media/cnn-abc-nbc-panelists-bidens-response-dobbs-decision-has-not-met-moment
1937,https://www.foxnews.com/sports/wimbledon-champ-rips-nick-kyrgios-outbursts
1938,https://www.foxnews.com/us/north-carolina-thieves-steal-7k-copper-wire-lowes-report
1939,https://www.foxnews.com/us/murder-suspect-kaitlin-armstrong-us-arrest-costa-rica
1940,https://www.foxnews.com/world/zelenskyy-says-belarus-involvement-war-russia-avoided
1941,https://www.foxnews.com/world/ukraine-announced-750-billion-recovery-plan-russia-hones-donetsk
1942,https://www.foxnews.com/world/putins-nato-comments-merely-effort-reframe-ukraine-invasion-failures-experts
1943,https://www.foxnews.com/politics/environmental-groups-pushing-extreme-measures-global-energy-crisis
1944,https://www.foxnews.com/media/buttigieg-biden-mad-gas-prices-oil-executives-happy
1945,https://www.foxnews.com/media/highland-park-shooting-kamala-harris-viral-seriously-word-salad
1946,https://www.foxnews.com/opinion/tucker-carlson-gun-control-doesnt-stop-bad-people-guns
1947,https://www.foxnews.com/world/bank-england-tells-lenders-brace-economic-storm
1948,https://www.foxnews.com/media/morgan-ortagus-highland-park-july-4-shooting-address-mental-health-crisis
1949,https://www.foxnews.com/media/democrats-reportedly-believe-biden-hasnt-taken-advantage-presidential-platform-dont-know-where
1950,https://www.foxnews.com/opinion/biden-quit-green-energy-fantasies-americas-families
1951,https://www.foxnews.com/world/sweden-finland-nato-member-nations-sign-accession-protocols
1952,https://www.foxnews.com/media/sara-carter-tallies-biden-administration-failures-southern-border
1953,https://www.foxnews.com/media/judge-jeanine-joe-biden-only-person-destroying-country
1954,https://www.foxnews.com/entertainment/tom-hanks-confused-disney-replacing-tim-allen-chris-evans-lightyear-film-dont-understand
1955,https://www.foxnews.com/politics/inflation-gas-prices-dwarf-abortion-concern-poll-says
1956,https://www.foxnews.com/media/new-york-times-washington-post-opinion-sections-strongly-negative-supreme-court-abortion-ruling
1957,https://www.foxnews.com/us/washington-state-school-board-director-teach-sexual-pleasure-class-9-year-olds-sex-shop
1958,https://www.foxnews.com/lifestyle/hero-hot-dog-champ-protester-coney-island
1959,https://www.foxnews.com/world/ukraine-war-american-teenager-transports-medical-supplies
1960,https://www.foxnews.com/world/russia-shoigu-war-ukraine-end-putin-tasks-completed
1961,https://www.foxnews.com/world/ukrainians-brace-belarus-led-land-invasion-july-escalating-putins-war
1962,https://www.foxnews.com/us/putin-aide-warns-against-us-pressing-war-crimes-court
1963,https://www.foxnews.com/world/russia-confirms-6-belarusian-soldiers-fighting-ukraine-captured-killed-luhansk
1964,https://www.foxnews.com/sports/brittney-griner-russian-court-fear-conviction-looms
1965,https://www.foxnews.com/sports/nhl-draft-risks-selecting-russian-prospects
1966,https://www.foxnews.com/opinion/tucker-carlson-biden-should-be-impeached-sending-natural-assets-enemy-china
1967,https://www.foxnews.com/us/highland-park-parade-shooting-red-flag
1968,https://www.foxnews.com/opinion/biden-military-recruiting-crisis-demon-own-design
1969,https://www.foxnews.com/entertainment/stranger-things-80s-classics-kate-bush-metallica
1970,https://www.foxnews.com/politics/china-poses-biggest-long-term-threat-economic-national-security-fb-director-wray-warns
1971,https://www.foxnews.com/media/douglas-murray-rips-climate-change-activists-latest-genius-idea-contempt-civilization
1972,https://www.foxnews.com/media/flood-news-reports-highlight-democratic-frustration-biden-infuriating
1973,https://www.foxnews.com/politics/democrat-nations-competitive-races-unconventional-campaign-startegy-embrace-biden
1974,https://www.foxnews.com/world/singapore-confirms-first-local-case-monkeypox-infection
1975,https://www.foxnews.com/world/putin-claims-russia-war-ukraine-just-beginning
1976,https://www.foxnews.com/world/ukraine-raises-flag-snake-island-war-gain
1977,https://www.foxnews.com/world/ukraine-zelenskyy-meets-us-sens-graham-blumenthal-kyiv
1978,https://www.foxnews.com/world/mass-burials-mariupol-doubled-may-report
1979,https://www.foxnews.com/media/piers-morgan-boris-johnson-resignation-biden-weakness-exactly-putin-wants-see
1980,https://www.foxnews.com/us/boris-johnson-uk-prime-minister-resign
1981,https://www.foxnews.com/media/karine-jean-pierre-blasted-boasting-us-stronger-economically-ever-history-pure-gaslighting
1982,https://www.foxnews.com/media/biden-lucky-get-elected-covid-trump-fatigue-runs-out-luck-watters
1983,https://www.foxnews.com/media/politico-reports-progressives-biden-admin-frustrated-presidents-messaging-inflation
1984,https://www.foxnews.com/politics/arizona-ag-brnovich-urges-gov-ducey-declare-border-crisis-invasion
1985,https://www.foxnews.com/media/varney-blasts-toxic-biden-cutting-us-energy-output-sparking-inflation-original-mistake
1986,https://www.foxnews.com/media/dems-getting-blamed-inflation-because-voter-feelings-facts-msnbcs-ruhle
1987,https://www.foxnews.com/politics/china-fires-back-calls-us-biggest-threat-world-peace-stability-development-fbi-warnings
1988,https://www.foxnews.com/health/who-committee-reconvene-over-monkeypox-outbreak
1989,https://www.foxnews.com/entertainment/kris-jenner-explains-feelings-daughters-children-outside-marriage
1990,https://www.foxnews.com/media/judge-blocked-west-virginia-school-choice-program-after-3000-students-approved
1991,https://www.foxnews.com/world/unity-g20-fails-differences-ukraine-war-russia-us-snub
1992,https://www.foxnews.com/politics/rep-victoria-spartz-sends-stern-message-biden-zelenskyy-war-aid-ukraine-stop-playing-politics
1993,https://www.foxnews.com/sports/brittney-griner-pleads-guilty-russia-experts-warn-next-steps-serious-consequences
1994,https://www.foxnews.com/sports/nhl-draft-russians-selected-1st-round-concerns
1995,https://www.foxnews.com/us/former-japanese-prime-minister-shinzo-abe-assassinated
1996,https://www.foxnews.com/entertainment/stranger-things-star-called-out-doja-cat
1997,https://www.foxnews.com/world/boris-johnson-resigns-whats-next-uk
1998,https://www.foxnews.com/transcript/life-liberty-levin-democrats-roe-v-wade-outrage
1999,https://www.foxnews.com/media/greg-gutfeld-my-favorite-democrat
2000,https://www.foxnews.com/politics/trump-las-vegas-rally-biden-crime-presidential-run-failing-nation
2001,https://www.foxnews.com/politics/us-spending-counter-russia-war-effort-exceeds-first-5-years-war-costs-afghanistan
2002,https://www.foxnews.com/world/ukraine-military-sees-spike-female-volunteers-war-russia
2003,https://www.foxnews.com/world/ukrainian-volunteer-recruits-arrive-uk-military-training-bolster-resistance-against-russia
2004,https://www.foxnews.com/world/russia-moves-reservist-forces-ukraine-offensive-operations-uk-defense-ministry
2005,https://www.foxnews.com/media/brian-kilmeade-reveals-biden-double-disappointment-home-world-stage
2006,https://www.foxnews.com/media/new-york-times-biden-age-uncomfortable-issue-white-house-democrats-stunning-report
2007,https://www.foxnews.com/opinion/twitter-musk-lying-battle-social-media-company-future
2008,https://www.foxnews.com/lifestyle/artist-american-flag-greatest-country-world
2009,https://www.foxnews.com/world/ukraine-war-russian-rocket-attack-kills-15-dozens-trapped-rubble
2010,https://www.foxnews.com/media/ukraine-war-nato-coalition-strength-hinges-fragile-governments-braving-economic-stress-petraeus-says
2011,https://www.foxnews.com/lifestyle/exclusive-franklin-graham-war-christians-ukraine-hope-god
2012,https://www.foxnews.com/world/boris-johnson-resignation-impact-support-ukraine
2013,https://www.foxnews.com/media/cnns-fareed-zakaria-biden-admin-harder-invest-natural-gas-oil-putins-advantage
2014,https://www.foxnews.com/media/rep-mike-waltz-defund-police-dictatorships-china
2015,https://www.foxnews.com/media/biden-slammed-tweet-blaming-republicans-economic-problems
2016,https://www.foxnews.com/media/steve-hilton-biden-investigation-lied-hunter-biden-business-dealings
2017,https://www.foxnews.com/media/medias-credibility-crisis-doesnt-quick-fix-trust-newspapers-tv-news-crumbles-experts-say
2018,https://www.foxnews.com/media/biden-defends-saudi-arabia-trip-bid-strengthen-strategic-partnership-wapo-op-ed
2019,https://www.foxnews.com/politics/republican-democratic-strategists-biden-needs-change-stop-gop-november
2020,https://www.foxnews.com/entertainment/vanilla-fudge-mark-stein-jimi-hendrix-tommy-bolin
2021,https://www.foxnews.com/transcript/fox-news-sunday-july-10-2022
2022,https://www.foxnews.com/world/chinese-bank-depositors-face-police-angry-protest
2023,https://www.foxnews.com/world/russian-troops-lack-rest-most-damaging-issues-facing-putin-army-ukraine-uk
2024,https://www.foxnews.com/media/special-report-spotlights-global-food-crisis-sparked-russian-invasion-ukraine
2025,https://www.foxnews.com/world/putin-expands-fast-track-russian-citizenship-process-ukrainians
2026,https://www.foxnews.com/opinion/biden-focus-europe-over-china-puts-taiwan-danger
2027,https://www.foxnews.com/politics/biden-points-importance-saudi-energy-resources-despite-saying-he-wouldnt-ask-oil
2028,https://www.foxnews.com/world/defiant-taiwanese-ready-if-china-invades-say-theres-only-one-possible-response
2029,https://www.foxnews.com/lifestyle/us-navy-sailors-dogs-rescued-middle-east
2030,https://www.foxnews.com/opinion/tucker-carlson-hunter-biden-business-dealings-china-joe-biden.amp
2031,https://www.foxnews.com/politics/democrats-tight-senate-races-critical-biden-administration-handling-inflation-gas-prices
2032,https://www.foxnews.com/world/sri-lanka-president-blocked-airport-staff-attempt-flee-country-protesters-break-home
2033,https://www.foxnews.com/media/arizona-gop-senate-candidate-border-invasion-threatening-nations-sovereignty
2034,https://www.foxnews.com/media/biden-harris-damaged-goods-democrats-look-past-incumbents-record-time-conway
2035,https://www.foxnews.com/world/pablo-picasso-famous-look-20th-centurys-most-influential-painter
2036,https://www.foxnews.com/politics/oklahoma-agencies-blame-bureaucratic-oversight-including-non-binary-option-pre-k-students
2037,https://www.foxnews.com/world/ukrainian-soldiers-reported-missing-action-ukrainian-officials
2038,https://www.foxnews.com/media/mickey-rourke-breaks-down-reflecting-meeting-putin
2039,https://www.foxnews.com/world/economic-protests-inflation-coronavirus-ukraine
2040,https://www.foxnews.com/world/ukrainian-world-congress-sue-canada-nord-stream-turbine
2041,https://www.foxnews.com/world/white-house-accuses-iran-gifting-several-hundred-drones-russia
2042,https://www.foxnews.com/world/belarus-launches-military-drills-border-ukraine-tests-troop-readiness
2043,https://www.foxnews.com/world/pope-confirms-journey-ukraine-possibly-russia-details-unknown
2044,https://www.foxnews.com/opinion/america-internet-creation-30-years-foreign-policy-confront-become
2045,https://www.foxnews.com/politics/oil-iran-normalization-top-agenda-biden-embarks-trip-israel-saudi-arabia
2046,https://www.foxnews.com/opinion/bidens-border-policies-helping-cartels-traffickers-flourish
2047,https://www.foxnews.com/politics/mexico-contribute-1-5-billion-infrastructure-us-southern-border
2048,https://www.foxnews.com/politics/trump-hogan-trade-fire-maryland-gop-gubernatorial-primary
2049,https://www.foxnews.com/world/us-drone-strike-kills-top-syrian-isis-leader-maher-al-agal
2050,https://www.foxnews.com/us/dallas-4-year-old-girl-reportedly-dies-multiple-dog-attack
2051,https://www.foxnews.com/opinion/tucker-carlson-most-dishonest-people-yelling-loudest-war-russia
2052,https://www.foxnews.com/world/high-level-talks-global-food-crisis-final-phase-ukraine-russia-turkey-talks
2053,https://www.foxnews.com/media/tulsi-gabbard-warns-escalation-russia-lead-us
2054,https://www.foxnews.com/world/russian-mayor-targeted-car-bomb-anti-russian-anger-grows-ukraine-british-intelligence
2055,https://www.foxnews.com/world/senators-urge-usaid-hurry-distribute-congressionally-approved-aid-global-food-crisis
2056,https://www.foxnews.com/politics/biden-middle-east-iran-nuclear-deal-israel-saudi-arabia
2057,https://www.foxnews.com/world/sri-lanka-president-flees-country-protesters-storm-prime-ministers-office-state-emergency
2058,https://www.foxnews.com/politics/haley-says-biden-efforts-revive-iran-deal-slap-face-israel-arab-allies
2059,https://www.foxnews.com/us/nyc-mayor-adams-denies-recent-nuclear-attack-psa-alarmist-better-safe-sorry
2060,https://www.foxnews.com/entertainment/brad-pitt-calls-angelina-jolies-sale-stake-french-winery-vindictive-unlawful
2061,https://www.foxnews.com/politics/liberal-group-171m-govt-contract-could-hit-1b-illegal-immigrants-avoid-derportation
2062,https://www.foxnews.com/world/pope-criticizes-bidens-abortion-views-catholic-self-identity-incoherence
2063,https://www.foxnews.com/media/bidens-approval-rating-would-higher-inflation-wasnt-constantly-news-suggests-wapo-column
2064,https://www.foxnews.com/us/hhs-guidance-warns-pharmacists-federal-violations-abortion-medication
2065,https://www.foxnews.com/world/ukraines-zelenskyy-posts-video-russia-airstrike-aftermath-decries-open-act-terrorism
2066,https://www.foxnews.com/world/preliminary-agreement-reached-between-russia-ukraine-food-exports-three-ports-opened
2067,https://www.foxnews.com/world/putin-minorities-cannon-fodder-buryat-soldiers-return-ukraine
2068,https://www.foxnews.com/world/european-nations-coordinate-prosecuting-russian-war-crimes-ukraine
2069,https://www.foxnews.com/media/benjamin-hall-truly-inspiration-following-deadly-ukraine-attack-fox-news-media-ceo-says
2070,https://www.foxnews.com/us/biden-israel-speech-gaffe-holocaust-middle-east
2071,https://www.foxnews.com/media/view-hosts-deflect-inflation-blame-biden-he-deserves-credit-handling-crisis
2072,https://www.foxnews.com/world/sri-lankan-president-resigns-after-fleeing-country-parliament-start-search-replacement
2073,https://www.foxnews.com/media/white-house-economic-adviser-biden-focusing-clean-energy-agenda-inflation
2074,https://www.foxnews.com/lifestyle/d-day-war-hero-dies-independence-day
2075,https://www.foxnews.com/politics/bastille-day-french-government-says-merci-to-4-american-world-war-ii-veterans
2076,https://www.foxnews.com/politics/biden-and-israeli-pm-pledge-no-nukes-for-iran-will-join-other-nations-in-confronting-iran
2077,https://www.foxnews.com/world/italian-pms-resignation-rejected-countrys-president-parliament-decide-future-next-week
2078,https://www.foxnews.com/media/president-biden-admits-he-given-prepared-list-reporters-call-during-joint-news-presser-israel
2079,https://www.foxnews.com/world/boris-johnson-weakened-economy-experts
2080,https://www.foxnews.com/politics/elise-stefanik-backed-candidates-reported-connection-convicted-sex-offender-rankles-new-york-primary-race
2081,https://www.foxnews.com/us/new-orleans-pace-have-one-highest-murder-rates-world-2022
2082,https://www.foxnews.com/opinion/ukraine-war-question-ignore-20th-century-vow-never-again
2083,https://www.foxnews.com/world/belarusian-commander-ukraine-says-matter-time-before-he-has-fight-his-own-country-russias-war
2084,https://www.foxnews.com/opinion/russian-prisoner-brittney-griner-trend-hostage-diplomacy
2085,https://www.foxnews.com/politics/milley-hasnt-responded-banks-grassley-letter-questions-commitment-civilian-control
2086,https://www.foxnews.com/media/obama-adviser-tells-new-york-times-democrats-likely-doomed-inflation-nothing-change
2087,https://www.foxnews.com/media/tucker-iowa-summit-christianity-under-attack-faith
2088,https://www.foxnews.com/politics/us-catch-chinas-hypersonic-missiles
2089,https://www.foxnews.com/opinion/biden-big-government-socialism-nothing-works
2090,https://www.foxnews.com/media/thiessen-biden-wants-isolate-saudi-arabia-produce-oil
2091,https://www.foxnews.com/media/poll-finds-majority-journalists-dont-think-all-sides-always-deserve-equal-coverage
2092,https://www.foxnews.com/media/cbs-abc-cnn-sound-alarm-coronavirus-ba-5-call-masking-worst-variant-here
2093,https://www.foxnews.com/health/children-missing-routine-vaccinations-thanks-covid-un-says
